date,prcp,srad,tmax,tmin,vp
1990-07-15,1.140873896651401,292.4985505691744,21.966216791153446,15.351865903090152,1743.6801064708002
1990-07-16,0.09372445421794154,402.54972859033984,22.91871217241899,13.36854909041619,1533.445932670987
1990-07-17,2.0907182754748237,374.6889333265744,26.884598857080697,15.97305922731409,1814.2919810738974
1990-07-18,0.0,370.2670426783808,26.862885210877337,17.71433149859487,2026.2404531612779
1990-07-19,13.668595752663993,300.4792601336928,27.0072631904128,16.792707559433822,1911.4393211019571
1990-07-20,3.557240774250409,188.90477048325397,23.046536167970995,17.692529440347695,2023.6696744818655
1990-07-21,0.0,460.1150369411079,23.306284388873458,11.544331902386432,1360.4749264285151
1990-07-22,6.532751436557116,209.4383176081515,18.209774134770328,12.388544532345168,1438.264017460784
1990-07-23,0.0,396.2270974858007,23.247190782730012,13.782258524401264,1575.2934373352718
1990-07-24,0.0,495.8209003664717,23.94736651838663,9.713618956601564,1204.1115367887417
1990-07-25,0.0,507.74031237058216,25.128814281514707,9.697039907101352,1203.09738757867
1990-07-26,0.0,506.85002387706913,26.31241162015446,10.433989220897917,1264.204429194013
1990-07-27,0.0,488.3219237666296,27.255581425194695,12.137656002353397,1414.9169310349087
1990-07-28,0.0,489.9443564624759,28.14689657331071,12.585152055128633,1456.8817766861073
1990-07-29,0.0,443.3344548321117,28.684443996601054,15.670635285516378,1779.5491613133163
1990-07-30,24.06752981201659,199.45683490110463,24.004667032155524,17.61775827909967,2013.9017797310407
1990-07-31,0.0,367.8239279177186,18.95340743347561,10.120413204976439,1237.3241473217286
1990-08-01,0.0,494.7850031647901,23.0396850604163,8.308299145200143,1095.4002077028272
1990-08-02,0.0,491.7020692657692,25.944859864447675,10.638203211048902,1280.8933463252833
1990-08-03,0.0,474.29692198663594,25.44020139647844,11.223019669307625,1331.649251713111
1990-08-04,3.7926992441162897,319.0105901750872,24.71021663826454,12.919510067705684,1489.4295024798432
1990-08-05,1.340286139897068,189.23637260083905,21.77671183130114,17.00423781137819,1937.353439667494
1990-08-06,0.4418023269939288,187.13571026723218,18.149844511684766,14.025206001413665,1600.7339664905573
1990-08-07,0.0,364.65160734084395,19.66319889563542,11.020145457657566,1313.9147248655463
1990-08-08,0.0,483.480081674672,22.799075211390083,8.577062345456158,1115.2314289864687
1990-08-09,0.0,464.0703136206048,25.869293800035134,11.9855551124611,1400.6186851338812
1990-08-10,0.0,489.9849610485888,26.231120956148622,10.284942129739427,1251.3985181279816
1990-08-11,15.164234453374617,344.37338665641374,24.62614287230353,11.110679802867324,1322.5020957546074
1990-08-12,19.393151943595605,290.1441491415149,20.97451621254967,10.960875400806305,1308.8649970353672
1990-08-13,4.012287828270433,177.0115993502732,20.74116340038123,15.109874870562642,1716.5919731897911
1990-08-14,0.0,403.69737827461717,20.973174586918482,10.217699619035082,1245.384210214601
1990-08-15,2.803236605742296,300.51599493120955,22.945688755761452,12.509356066769017,1449.7097162303244
1990-08-16,0.0,412.1359285587704,25.811623465686306,13.839752026640754,1584.0570247560881
1990-08-17,0.0,370.5762151185511,26.543732297265525,16.115978311240152,1831.298197356179
1990-08-18,3.753651200537875,257.786838438557,26.22845346214744,16.773014070798006,1909.2422329343735
1990-08-19,1.7641731660795663,251.2733587534801,17.054371056355865,10.650313727854444,1281.9012231732554
1990-08-20,0.0,341.95416621358487,17.88277151606944,9.26095514712207,1167.9348124170328
1990-08-21,0.0,314.6171273275646,20.290634970645165,12.247874618928018,1425.102214189154
1990-08-22,0.9475081902349907,275.44640474364104,18.837649814101848,11.965648379911073,1398.7755318731438
1990-08-23,0.0,329.08967876464067,23.92645146623603,15.200742977284165,1726.7956213083728
1990-08-24,0.0,448.378630019499,24.249403364424033,10.31640957805928,1254.0007230253811
1990-08-25,0.0,441.4777186982411,25.973623325982203,12.074473937402095,1408.7869798633506
1990-08-26,2.9725365940336133,311.75456214583454,27.901864275793443,15.793311775505584,1793.6241374499339
1990-08-27,19.654366521077804,256.1287141863408,27.679561392205873,18.152762150243742,2083.0684887192247
1990-08-28,1.0071847378529948,289.16978580615694,23.831638395556933,16.409943541498542,1865.4572258896214
1990-08-29,0.0,357.9482474745157,21.71511154869108,12.287922833316726,1428.7025231911387
1990-08-30,0.0,453.00069305987313,23.116361845822876,8.57053958289151,1114.988501799411
1990-08-31,0.0,481.74358148738514,25.10449827079408,6.9590926922799685,998.7824135140091
1990-09-01,3.430280299549823,336.46534540808204,25.691620588959744,11.377383262604033,1345.4291052720607
1990-09-02,0.0,349.0339839328286,22.605430212568884,13.067623241252724,1503.934312484194
1990-09-03,0.0,444.8418780050612,19.644017190692722,5.684266054422609,914.7145281934024
1990-09-04,8.578503000537868,328.1687705444163,21.48922503551221,7.180606418764346,1014.1840114107493
1990-09-05,0.37571892883518193,284.0585135975172,22.713198687071866,14.857955473788508,1689.5068988928988
1990-09-06,1.366413158716105,290.843526622695,21.31686581599484,13.064484774173705,1503.338601673462
1990-09-07,0.0,133.76323712944543,18.471736407552736,15.17927660131231,1726.7416874886057
1990-09-08,0.0,450.47174336874286,18.173263737167222,2.9538567301883605,755.1658977597815
1990-09-09,2.2573758424839445,382.73745795580754,21.904825401219377,6.082096723513992,940.1420604370561
1990-09-10,1.6542297823051435,345.85289049669313,23.658517172568438,12.379549805695232,1438.3363539292554
1990-09-11,0.0,372.5433974575016,19.14845551068252,8.144205983535612,1083.4872153882734
1990-09-12,0.0,437.969412665682,25.36655706728243,8.284604116411053,1093.4957902738724
1990-09-13,0.0,385.7537219953611,26.371827326537538,12.93019370851701,1490.2707861421754
1990-09-14,25.991773471123107,177.63480394118406,22.335067917404235,15.554308697251187,1766.2855978487196
