date,Value
2002-01-01,3.657
2002-01-02,3.675
2002-01-03,3.679
2002-01-04,3.674
2002-01-05,3.658
2002-01-06,3.632
2002-01-07,3.632
2002-01-08,3.656
2002-01-09,3.645
2002-01-10,3.588
2002-01-11,3.602
2002-01-12,3.642
2002-01-13,3.693
2002-01-14,3.666
2002-01-15,3.635
2002-01-16,3.599
2002-01-17,3.579
2002-01-18,3.58
2002-01-19,3.611
2002-01-20,3.645
2002-01-21,3.626
2002-01-22,3.576
2002-01-23,3.574
2002-01-24,3.625
2002-01-25,3.707
2002-01-26,3.707
2002-01-27,3.699
2002-01-28,3.715
2002-01-29,3.766
2002-01-30,3.722
2002-01-31,3.688
2002-02-01,3.686
2002-02-02,3.648
2002-02-03,3.635
2002-02-04,3.588
2002-02-05,3.585
2002-02-06,3.577
2002-02-07,3.58
2002-02-08,3.562
2002-02-09,3.544
2002-02-10,3.54
2002-02-11,3.692
2002-02-12,3.705
2002-02-13,3.675
2002-02-14,3.617
2002-02-15,3.577
2002-02-16,3.534
2002-02-17,3.552
2002-02-18,3.554
2002-02-19,3.533
2002-02-20,3.57
2002-02-21,4.149
2002-02-22,4.245
2002-02-23,4.122
2002-02-24,3.973
2002-02-25,4.013
2002-02-26,4.338
2002-02-27,4.287
2002-02-28,4.034
2002-03-01,3.868
2002-03-02,3.767
2002-03-03,4.092
2002-03-04,4.099
2002-03-05,3.878
2002-03-06,3.744
2002-03-07,3.665
2002-03-08,3.652
2002-03-09,4.239
2002-03-10,4.619
2002-03-11,4.168
2002-03-12,4.002
2002-03-13,4.018
2002-03-14,4.129
2002-03-15,3.986
2002-03-16,3.925
2002-03-17,3.792
2002-03-18,3.713
2002-03-19,3.67
2002-03-20,3.68
2002-03-21,3.689
2002-03-22,3.624
2002-03-23,3.61
2002-03-24,3.6
2002-03-25,3.583
2002-03-26,3.579
2002-03-27,3.561
2002-03-28,3.584
2002-03-29,3.725
2002-03-30,4.104
2002-03-31,4.042
2002-04-01,3.897
2002-04-02,3.795
2002-04-03,3.731
2002-04-04,3.765
2002-04-05,3.747
2002-04-06,3.744
2002-04-07,3.72
2002-04-08,3.801
2002-04-09,4.704
2002-04-10,4.355
2002-04-11,3.994
2002-04-12,3.864
2002-04-13,4.07
2002-04-14,3.937
2002-04-15,3.834
2002-04-16,3.771
2002-04-17,3.711
2002-04-18,3.66
2002-04-19,3.635
2002-04-20,3.598
2002-04-21,3.557
2002-04-22,3.542
2002-04-23,3.536
2002-04-24,3.532
2002-04-25,3.517
2002-04-26,3.508
2002-04-27,3.498
2002-04-28,3.597
2002-04-29,3.917
2002-04-30,3.803
2002-05-01,3.717
2002-05-02,3.759
2002-05-03,3.861
2002-05-04,3.746
2002-05-05,3.653
2002-05-06,3.599
2002-05-07,3.571
2002-05-08,3.556
2002-05-09,3.576
2002-05-10,3.655
2002-05-11,3.621
2002-05-12,3.607
2002-05-13,3.823
2002-05-14,3.935
2002-05-15,3.965
2002-05-16,3.964
2002-05-17,4.244
2002-05-18,3.942
2002-05-19,3.764
2002-05-20,3.681
2002-05-21,3.633
2002-05-22,3.597
2002-05-23,3.569
2002-05-24,3.549
2002-05-25,3.525
2002-05-26,3.515
2002-05-27,3.506
2002-05-28,3.486
2002-05-29,3.479
2002-05-30,3.5
2002-05-31,3.613
2002-06-01,3.596
2002-06-02,3.536
2002-06-03,3.497
2002-06-04,3.48
2002-06-05,3.46
2002-06-06,3.455
2002-06-07,3.447
2002-06-08,3.428
2002-06-09,3.415
2002-06-10,3.404
2002-06-11,3.4
2002-06-12,3.477
2002-06-13,3.486
2002-06-14,3.471
2002-06-15,3.545
2002-06-16,3.712
2002-06-17,3.669
2002-06-18,3.576
2002-06-19,3.515
2002-06-20,3.477
2002-06-21,3.459
2002-06-22,3.462
2002-06-23,3.482
2002-06-24,3.46
2002-06-25,3.446
2002-06-26,3.463
2002-06-27,3.456
2002-06-28,3.444
2002-06-29,3.435
2002-06-30,3.427
2002-07-01,3.421
2002-07-02,3.413
2002-07-03,3.405
2002-07-04,3.397
2002-07-05,3.39
2002-07-06,3.384
2002-07-07,3.379
2002-07-08,3.376
2002-07-09,3.378
2002-07-10,3.368
2002-07-11,3.362
2002-07-12,3.361
2002-07-13,3.359
2002-07-14,3.357
2002-07-15,3.354
2002-07-16,3.349
2002-07-17,3.345
2002-07-18,3.344
2002-07-19,3.343
2002-07-20,3.339
2002-07-21,3.337
2002-07-22,3.344
2002-07-23,3.354
2002-07-24,3.342
2002-07-25,3.343
2002-07-26,3.346
2002-07-27,3.345
2002-07-28,3.342
2002-07-29,3.358
2002-07-30,3.473
2002-07-31,3.448
2002-08-01,3.4
2002-08-02,3.378
2002-08-03,3.363
2002-08-04,3.357
2002-08-05,3.352
2002-08-06,3.345
2002-08-07,3.342
2002-08-08,3.341
2002-08-09,3.339
2002-08-10,3.337
2002-08-11,3.336
2002-08-12,3.335
2002-08-13,3.335
2002-08-14,3.348
2002-08-15,3.36
2002-08-16,3.35
2002-08-17,3.348
2002-08-18,3.342
2002-08-19,3.337
2002-08-20,3.333
2002-08-21,3.329
2002-08-22,3.347
2002-08-23,3.355
2002-08-24,3.345
2002-08-25,3.345
2002-08-26,3.34
2002-08-27,3.335
2002-08-28,3.33
2002-08-29,3.33
2002-08-30,3.349
2002-08-31,3.355
2002-09-01,3.354
2002-09-02,3.353
2002-09-03,3.352
2002-09-04,3.35
2002-09-05,3.376
2002-09-06,3.379
2002-09-07,3.378
2002-09-08,3.378
2002-09-09,3.378
2002-09-10,3.378
2002-09-11,3.377
2002-09-12,3.378
2002-09-13,3.379
2002-09-14,3.379
2002-09-15,3.39
2002-09-16,3.378
2002-09-17,3.376
2002-09-18,3.345
2002-09-19,3.338
2002-09-20,3.344
2002-09-21,3.366
2002-09-22,3.345
2002-09-23,3.344
2002-09-24,3.343
2002-09-25,3.341
2002-09-26,3.335
2002-09-27,3.337
2002-09-28,3.339
2002-09-29,3.333
2002-09-30,3.333
2002-10-01,3.331
2002-10-02,3.334
2002-10-03,3.333
2002-10-04,3.329
2002-10-05,3.338
2002-10-06,3.328
2002-10-07,3.327
2002-10-08,3.323
2002-10-09,3.321
2002-10-10,3.321
2002-10-11,3.321
2002-10-12,3.322
2002-10-13,3.324
2002-10-14,3.32
2002-10-15,3.319
2002-10-16,3.318
2002-10-17,3.319
2002-10-18,3.323
2002-10-19,3.347
2002-10-20,3.34
2002-10-21,3.334
2002-10-22,3.34
2002-10-23,3.34
2002-10-24,3.336
2002-10-25,3.334
2002-10-26,3.348
2002-10-27,3.344
2002-10-28,3.344
2002-10-29,3.342
2002-10-30,3.341
2002-10-31,3.342
2002-11-01,3.343
2002-11-02,3.344
2002-11-03,3.342
2002-11-04,3.345
2002-11-05,3.347
2002-11-06,3.354
2002-11-07,3.357
2002-11-08,3.356
2002-11-09,3.358
2002-11-10,3.372
2002-11-11,3.421
2002-11-12,3.428
2002-11-13,3.415
2002-11-14,3.396
2002-11-15,3.388
2002-11-16,3.392
2002-11-17,3.382
2002-11-18,3.376
2002-11-19,3.371
2002-11-20,3.372
2002-11-21,3.376
2002-11-22,3.382
2002-11-23,3.389
2002-11-24,3.378
2002-11-25,3.373
2002-11-26,3.371
2002-11-27,3.391
2002-11-28,3.373
2002-11-29,3.368
2002-11-30,3.37
2002-12-01,3.361
2002-12-02,3.39
2002-12-03,3.395
2002-12-04,3.402
2002-12-05,3.405
2002-12-06,3.404
2002-12-07,3.406
2002-12-08,3.408
2002-12-09,3.397
2002-12-10,3.401
2002-12-11,3.409
2002-12-12,3.415
2002-12-13,3.414
2002-12-14,3.416
2002-12-15,3.416
2002-12-16,3.423
2002-12-17,3.437
2002-12-18,3.44
2002-12-19,3.453
2002-12-20,3.535
2002-12-21,3.619
2002-12-22,3.609
2002-12-23,3.575
2002-12-24,3.556
2002-12-25,3.547
2002-12-26,3.541
2002-12-27,3.507
2002-12-28,3.496
2002-12-29,3.493
2002-12-30,3.489
2002-12-31,3.504
2003-01-01,3.577
2003-01-02,3.573
2003-01-03,3.552
2003-01-04,3.535
2003-01-05,3.519
2003-01-06,3.505
2003-01-07,3.493
2003-01-08,3.501
2003-01-09,3.498
2003-01-10,3.491
2003-01-11,3.477
2003-01-12,3.485
2003-01-13,3.486
2003-01-14,3.485
2003-01-15,3.489
2003-01-16,3.491
2003-01-17,3.494
2003-01-18,3.492
2003-01-19,3.497
2003-01-20,3.491
2003-01-21,3.485
2003-01-22,3.492
2003-01-23,3.49
2003-01-24,3.488
2003-01-25,3.492
2003-01-26,3.489
2003-01-27,3.485
2003-01-28,3.486
2003-01-29,3.492
2003-01-30,3.511
2003-01-31,3.596
2003-02-01,3.59
2003-02-02,3.585
2003-02-03,3.579
2003-02-04,3.606
2003-02-05,3.58
2003-02-06,3.618
2003-02-07,3.618
2003-02-08,3.613
2003-02-09,3.615
2003-02-10,3.612
2003-02-11,3.613
2003-02-12,3.618
2003-02-13,3.62
2003-02-14,3.628
2003-02-15,3.63
2003-02-16,3.629
2003-02-17,3.639
2003-02-18,3.644
2003-02-19,3.645
2003-02-20,3.642
2003-02-21,3.642
2003-02-22,3.643
2003-02-23,3.632
2003-02-24,3.645
2003-02-25,3.67
2003-02-26,3.667
2003-02-27,3.711
2003-02-28,3.727
2003-03-01,3.727
2003-03-02,3.731
2003-03-03,3.719
2003-03-04,3.732
2003-03-05,3.749
2003-03-06,3.755
2003-03-07,3.753
2003-03-08,3.761
2003-03-09,3.754
2003-03-10,3.752
2003-03-11,3.763
2003-03-12,3.772
2003-03-13,3.74
2003-03-14,3.769
2003-03-15,3.771
2003-03-16,3.69
2003-03-17,3.729
2003-03-18,4.027
2003-03-19,4.215
2003-03-20,4.181
2003-03-21,4.415
2003-03-22,4.533
2003-03-23,4.486
2003-03-24,4.524
2003-03-25,4.615
2003-03-26,4.454
2003-03-27,4.165
2003-03-28,4.028
2003-03-29,4.265
2003-03-30,4.185
2003-03-31,3.913
2003-04-01,3.768
2003-04-02,3.734
2003-04-03,3.707
2003-04-04,3.616
2003-04-05,3.626
2003-04-06,3.603
2003-04-07,3.559
2003-04-08,3.536
2003-04-09,3.529
2003-04-10,3.698
2003-04-11,4.139
2003-04-12,4.147
2003-04-13,3.956
2003-04-14,3.842
2003-04-15,3.812
2003-04-16,3.78
2003-04-17,3.731
2003-04-18,3.681
2003-04-19,3.72
2003-04-20,3.711
2003-04-21,3.671
2003-04-22,3.649
2003-04-23,3.622
2003-04-24,3.581
2003-04-25,3.551
2003-04-26,3.529
2003-04-27,3.506
2003-04-28,3.489
2003-04-29,3.475
2003-04-30,3.461
2003-05-01,3.492
2003-05-02,3.563
2003-05-03,3.562
2003-05-04,3.518
2003-05-05,3.5
2003-05-06,3.683
2003-05-07,3.677
2003-05-08,3.617
2003-05-09,3.561
2003-05-10,3.524
2003-05-11,3.619
2003-05-12,3.756
2003-05-13,
2003-05-14,3.747
2003-05-15,3.671
2003-05-16,3.611
2003-05-17,3.604
2003-05-18,3.58
2003-05-19,3.541
2003-05-20,3.512
2003-05-21,3.506
2003-05-22,3.493
2003-05-23,3.472
2003-05-24,3.507
2003-05-25,3.553
2003-05-26,3.528
2003-05-27,3.497
2003-05-28,3.49
2003-05-29,3.565
2003-05-30,3.555
2003-05-31,3.504
2003-06-01,3.48
2003-06-02,3.457
2003-06-03,3.436
2003-06-04,3.427
2003-06-05,3.464
2003-06-06,3.531
2003-06-07,3.505
2003-06-08,3.488
2003-06-09,3.87
2003-06-10,3.839
2003-06-11,3.694
2003-06-12,3.635
2003-06-13,3.577
2003-06-14,3.547
2003-06-15,3.51
2003-06-16,3.47
2003-06-17,3.439
2003-06-18,3.422
2003-06-19,3.412
2003-06-20,3.402
2003-06-21,3.392
2003-06-22,3.379
2003-06-23,3.365
2003-06-24,3.356
2003-06-25,3.35
2003-06-26,3.346
2003-06-27,3.35
2003-06-28,3.384
2003-06-29,3.375
2003-06-30,3.365
2003-07-01,3.355
2003-07-02,3.347
2003-07-03,3.343
2003-07-04,3.339
2003-07-05,3.335
2003-07-06,3.332
2003-07-07,3.341
2003-07-08,3.346
2003-07-09,3.339
2003-07-10,3.337
2003-07-11,3.343
2003-07-12,3.346
2003-07-13,3.345
2003-07-14,3.348
2003-07-15,3.344
2003-07-16,3.348
2003-07-17,3.346
2003-07-18,3.36
2003-07-19,3.348
2003-07-20,3.341
2003-07-21,3.347
2003-07-22,3.354
2003-07-23,3.344
2003-07-24,3.339
2003-07-25,3.334
2003-07-26,3.334
2003-07-27,3.336
2003-07-28,3.335
2003-07-29,3.338
2003-07-30,3.33
2003-07-31,3.329
2003-08-01,3.33
2003-08-02,3.337
2003-08-03,3.36
2003-08-04,3.376
2003-08-05,3.38
2003-08-06,3.424
2003-08-07,3.466
2003-08-08,3.453
2003-08-09,3.396
2003-08-10,3.387
2003-08-11,3.412
2003-08-12,3.486
2003-08-13,3.491
2003-08-14,3.447
2003-08-15,3.412
2003-08-16,3.403
2003-08-17,3.39
2003-08-18,3.379
2003-08-19,3.371
2003-08-20,3.366
2003-08-21,3.364
2003-08-22,3.371
2003-08-23,3.361
2003-08-24,3.36
2003-08-25,3.358
2003-08-26,3.37
2003-08-27,3.362
2003-08-28,3.364
2003-08-29,3.366
2003-08-30,3.36
2003-08-31,3.355
2003-09-01,3.352
2003-09-02,3.351
2003-09-03,3.358
2003-09-04,3.365
2003-09-05,3.363
2003-09-06,3.361
2003-09-07,3.361
2003-09-08,3.359
2003-09-09,3.357
2003-09-10,3.357
2003-09-11,3.358
2003-09-12,3.357
2003-09-13,3.365
2003-09-14,3.359
2003-09-15,3.365
2003-09-16,3.362
2003-09-17,3.357
2003-09-18,3.36
2003-09-19,3.379
2003-09-20,3.382
2003-09-21,3.368
2003-09-22,3.373
2003-09-23,3.392
2003-09-24,3.381
2003-09-25,3.393
2003-09-26,3.379
2003-09-27,3.405
2003-09-28,3.399
2003-09-29,3.39
2003-09-30,3.383
2003-10-01,3.374
2003-10-02,3.391
2003-10-03,3.405
2003-10-04,3.462
2003-10-05,3.49
2003-10-06,3.476
2003-10-07,3.449
2003-10-08,3.431
2003-10-09,3.42
2003-10-10,3.407
2003-10-11,3.399
2003-10-12,3.389
2003-10-13,3.38
2003-10-14,3.397
2003-10-15,3.673
2003-10-16,3.714
2003-10-17,3.599
2003-10-18,3.541
2003-10-19,3.521
2003-10-20,3.518
2003-10-21,3.506
2003-10-22,3.488
2003-10-23,3.477
2003-10-24,3.461
2003-10-25,3.476
2003-10-26,3.564
2003-10-27,3.65
2003-10-28,3.61
2003-10-29,3.604
2003-10-30,3.6
2003-10-31,3.564
2003-11-01,3.535
2003-11-02,3.589
2003-11-03,3.906
2003-11-04,4.078
2003-11-05,4.09
2003-11-06,3.954
2003-11-07,3.788
2003-11-08,3.688
2003-11-09,3.618
2003-11-10,3.577
2003-11-11,3.575
2003-11-12,3.639
2003-11-13,3.739
2003-11-14,3.768
2003-11-15,3.732
2003-11-16,3.822
2003-11-17,4.016
2003-11-18,4.027
2003-11-19,4.316
2003-11-20,4.404
2003-11-21,4.083
2003-11-22,3.907
2003-11-23,3.811
2003-11-24,3.768
2003-11-25,3.782
2003-11-26,3.746
2003-11-27,3.725
2003-11-28,3.873
2003-11-29,4.02
2003-11-30,3.933
2003-12-01,3.908
2003-12-02,3.832
2003-12-03,3.842
2003-12-04,3.805
2003-12-05,3.756
2003-12-06,3.703
2003-12-07,3.661
2003-12-08,3.642
2003-12-09,3.608
2003-12-10,3.596
2003-12-11,3.981
2003-12-12,4.068
2003-12-13,3.923
2003-12-14,3.831
2003-12-15,3.754
2003-12-16,3.704
2003-12-17,3.85
2003-12-18,3.882
2003-12-19,3.807
2003-12-20,3.719
2003-12-21,3.681
2003-12-22,3.648
2003-12-23,3.678
2003-12-24,4.018
2003-12-25,4.006
2003-12-26,3.866
2003-12-27,3.757
2003-12-28,3.698
2003-12-29,3.886
2003-12-30,4.582
2003-12-31,4.27
2004-01-01,3.979
2004-01-02,3.838
2004-01-03,4.262
2004-01-04,4.333
2004-01-05,3.955
2004-01-06,3.777
2004-01-07,3.668
2004-01-08,3.703
2004-01-09,3.707
2004-01-10,3.709
2004-01-11,3.76
2004-01-12,3.888
2004-01-13,3.996
2004-01-14,4.144
2004-01-15,4.107
2004-01-16,4.092
2004-01-17,4.062
2004-01-18,4.05
2004-01-19,4.032
2004-01-20,4.009
2004-01-21,3.984
2004-01-22,3.973
2004-01-23,3.945
2004-01-24,3.938
2004-01-25,3.916
2004-01-26,3.905
2004-01-27,3.889
2004-01-28,3.891
2004-01-29,3.872
2004-01-30,3.861
2004-01-31,3.851
2004-02-01,3.839
2004-02-02,3.828
2004-02-03,3.828
2004-02-04,3.824
2004-02-05,3.82
2004-02-06,3.821
2004-02-07,3.826
2004-02-08,3.813
2004-02-09,3.823
2004-02-10,3.818
2004-02-11,3.807
2004-02-12,3.803
2004-02-13,3.79
2004-02-14,3.771
2004-02-15,3.785
2004-02-16,3.788
2004-02-17,3.785
2004-02-18,3.778
2004-02-19,3.772
2004-02-20,3.767
2004-02-21,3.771
2004-02-22,3.759
2004-02-23,3.755
2004-02-24,3.769
2004-02-25,3.755
2004-02-26,3.757
2004-02-27,3.684
2004-02-28,3.694
2004-02-29,3.718
2004-03-01,3.727
2004-03-02,3.824
2004-03-03,4.077
2004-03-04,4.223
2004-03-05,4.675
2004-03-06,5.168
2004-03-07,4.643
2004-03-08,4.297
2004-03-09,4.084
2004-03-10,3.975
2004-03-11,3.915
2004-03-12,3.815
2004-03-13,3.75
2004-03-14,3.722
2004-03-15,3.682
2004-03-16,3.651
2004-03-17,3.631
2004-03-18,3.61
2004-03-19,3.601
2004-03-20,3.663
2004-03-21,3.785
2004-03-22,3.745
2004-03-23,3.683
2004-03-24,3.64
2004-03-25,3.982
2004-03-26,4.804
2004-03-27,4.864
2004-03-28,4.452
2004-03-29,4.246
2004-03-30,4.575
2004-03-31,4.672
2004-04-01,4.243
2004-04-02,4.114
2004-04-03,4.039
2004-04-04,3.909
2004-04-05,3.78
2004-04-06,3.727
2004-04-07,3.711
2004-04-08,3.715
2004-04-09,3.693
2004-04-10,3.657
2004-04-11,3.62
2004-04-12,3.595
2004-04-13,3.591
2004-04-14,3.593
2004-04-15,3.575
2004-04-16,3.55
2004-04-17,3.562
2004-04-18,3.714
2004-04-19,3.827
2004-04-20,3.754
2004-04-21,3.711
2004-04-22,3.696
2004-04-23,3.649
2004-04-24,3.609
2004-04-25,3.58
2004-04-26,3.594
2004-04-27,3.614
2004-04-28,3.585
2004-04-29,3.564
2004-04-30,3.534
2004-05-01,3.534
2004-05-02,3.751
2004-05-03,4.024
2004-05-04,3.815
2004-05-05,3.831
2004-05-06,3.798
2004-05-07,3.756
2004-05-08,3.693
2004-05-09,3.677
2004-05-10,3.801
2004-05-11,3.777
2004-05-12,3.661
2004-05-13,3.602
2004-05-14,3.581
2004-05-15,3.658
2004-05-16,3.675
2004-05-17,3.605
2004-05-18,3.564
2004-05-19,3.544
2004-05-20,3.523
2004-05-21,3.508
2004-05-22,3.505
2004-05-23,3.763
2004-05-24,4.674
2004-05-25,4.459
2004-05-26,4.079
2004-05-27,3.884
2004-05-28,3.748
2004-05-29,3.655
2004-05-30,3.594
2004-05-31,3.557
2004-06-01,3.572
2004-06-02,3.571
2004-06-03,3.568
2004-06-04,3.541
2004-06-05,3.521
2004-06-06,3.508
2004-06-07,3.499
2004-06-08,3.489
2004-06-09,3.483
2004-06-10,3.477
2004-06-11,3.466
2004-06-12,3.419
2004-06-13,3.409
2004-06-14,3.495
2004-06-15,3.58
2004-06-16,3.575
2004-06-17,3.513
2004-06-18,3.484
2004-06-19,3.463
2004-06-20,3.444
2004-06-21,3.435
2004-06-22,3.447
2004-06-23,3.453
2004-06-24,3.464
2004-06-25,3.459
2004-06-26,3.448
2004-06-27,3.432
2004-06-28,3.424
2004-06-29,3.415
2004-06-30,3.408
2004-07-01,3.404
2004-07-02,3.397
2004-07-03,3.392
2004-07-04,3.401
2004-07-05,3.413
2004-07-06,3.414
2004-07-07,3.546
2004-07-08,3.594
2004-07-09,3.561
2004-07-10,3.511
2004-07-11,3.472
2004-07-12,3.445
2004-07-13,3.432
2004-07-14,3.433
2004-07-15,3.443
2004-07-16,3.474
2004-07-17,3.494
2004-07-18,3.549
2004-07-19,3.547
2004-07-20,3.514
2004-07-21,3.469
2004-07-22,3.444
2004-07-23,3.426
2004-07-24,3.411
2004-07-25,3.403
2004-07-26,3.397
2004-07-27,3.396
2004-07-28,3.394
2004-07-29,3.394
2004-07-30,3.394
2004-07-31,3.417
2004-08-01,3.406
2004-08-02,3.396
2004-08-03,3.396
2004-08-04,3.393
2004-08-05,3.387
2004-08-06,3.384
2004-08-07,3.383
2004-08-08,3.38
2004-08-09,3.378
2004-08-10,3.378
2004-08-11,3.384
2004-08-12,3.397
2004-08-13,3.39
2004-08-14,3.388
2004-08-15,3.386
2004-08-16,3.389
2004-08-17,3.386
2004-08-18,3.387
2004-08-19,3.386
2004-08-20,3.384
2004-08-21,3.385
2004-08-22,3.381
2004-08-23,3.38
2004-08-24,3.377
2004-08-25,3.378
2004-08-26,3.378
2004-08-27,3.411
2004-08-28,3.415
2004-08-29,3.424
2004-08-30,3.432
2004-08-31,3.416
2004-09-01,3.406
2004-09-02,3.398
2004-09-03,3.393
2004-09-04,3.39
2004-09-05,3.389
2004-09-06,3.387
2004-09-07,3.395
2004-09-08,3.389
2004-09-09,3.411
2004-09-10,3.409
2004-09-11,3.405
2004-09-12,3.4
2004-09-13,3.398
2004-09-14,3.392
2004-09-15,3.389
2004-09-16,3.388
2004-09-17,3.385
2004-09-18,3.383
2004-09-19,3.383
2004-09-20,3.382
2004-09-21,3.382
2004-09-22,3.382
2004-09-23,3.38
2004-09-24,3.379
2004-09-25,3.406
2004-09-26,3.403
2004-09-27,3.401
2004-09-28,3.398
2004-09-29,3.398
2004-09-30,3.404
2004-10-01,3.403
2004-10-02,3.407
2004-10-03,3.403
2004-10-04,3.402
2004-10-05,3.401
2004-10-06,3.401
2004-10-07,3.356
2004-10-08,3.347
2004-10-09,3.352
2004-10-10,3.347
2004-10-11,3.347
2004-10-12,3.352
2004-10-13,3.35
2004-10-14,3.352
2004-10-15,3.362
2004-10-16,3.369
2004-10-17,3.377
2004-10-18,3.379
2004-10-19,3.373
2004-10-20,3.377
2004-10-21,3.376
2004-10-22,3.374
2004-10-23,3.369
2004-10-24,3.385
2004-10-25,3.386
2004-10-26,3.384
2004-10-27,3.379
2004-10-28,3.377
2004-10-29,3.375
2004-10-30,3.387
2004-10-31,3.396
2004-11-01,3.393
2004-11-02,3.441
2004-11-03,3.485
2004-11-04,3.492
2004-11-05,3.669
2004-11-06,3.719
2004-11-07,3.622
2004-11-08,3.556
2004-11-09,3.516
2004-11-10,3.496
2004-11-11,3.487
2004-11-12,3.47
2004-11-13,3.455
2004-11-14,3.441
2004-11-15,3.434
2004-11-16,3.428
2004-11-17,3.427
2004-11-18,3.432
2004-11-19,3.431
2004-11-20,3.434
2004-11-21,3.44
2004-11-22,3.449
2004-11-23,3.45
2004-11-24,3.451
2004-11-25,3.466
2004-11-26,3.459
2004-11-27,3.466
2004-11-28,3.62
2004-11-29,3.722
2004-11-30,3.66
2004-12-01,3.68
2004-12-02,3.706
2004-12-03,3.676
2004-12-04,3.635
2004-12-05,3.605
2004-12-06,3.608
2004-12-07,3.635
2004-12-08,4.0
2004-12-09,4.123
2004-12-10,3.991
2004-12-11,3.859
2004-12-12,3.789
2004-12-13,3.749
2004-12-14,3.706
2004-12-15,3.698
2004-12-16,3.677
2004-12-17,3.624
2004-12-18,3.636
2004-12-19,3.581
2004-12-20,3.625
2004-12-21,3.665
2004-12-22,3.683
2004-12-23,3.733
2004-12-24,3.76
2004-12-25,3.775
2004-12-26,3.79
2004-12-27,3.816
2004-12-28,
2004-12-29,
2004-12-30,3.755
2004-12-31,3.951
2005-01-01,4.595
2005-01-02,4.542
2005-01-03,4.618
2005-01-04,4.445
2005-01-05,4.201
2005-01-06,4.05
2005-01-07,
2005-01-08,
2005-01-09,
2005-01-10,
2005-01-11,
2005-01-12,3.657
2005-01-13,4.33
2005-01-14,4.841
2005-01-15,4.272
2005-01-16,3.98
2005-01-17,3.831
2005-01-18,3.698
2005-01-19,3.695
2005-01-20,3.67
2005-01-21,3.861
2005-01-22,3.929
2005-01-23,3.926
2005-01-24,3.901
2005-01-25,3.874
2005-01-26,3.852
2005-01-27,3.823
2005-01-28,3.794
2005-01-29,3.771
2005-01-30,3.755
2005-01-31,3.733
2005-02-01,3.719
2005-02-02,3.703
2005-02-03,3.692
2005-02-04,3.68
2005-02-05,3.672
2005-02-06,3.667
2005-02-07,3.67
2005-02-08,3.734
2005-02-09,3.8
2005-02-10,3.811
2005-02-11,3.799
2005-02-12,3.753
2005-02-13,3.716
2005-02-14,3.722
2005-02-15,3.944
2005-02-16,4.147
2005-02-17,4.139
2005-02-18,4.005
2005-02-19,3.922
2005-02-20,3.854
2005-02-21,3.829
2005-02-22,3.814
2005-02-23,3.797
2005-02-24,3.776
2005-02-25,3.754
2005-02-26,3.744
2005-02-27,3.72
2005-02-28,3.713
2005-03-01,3.71
2005-03-02,3.703
2005-03-03,3.693
2005-03-04,3.691
2005-03-05,3.681
2005-03-06,3.681
2005-03-07,3.712
2005-03-08,3.875
2005-03-09,3.924
2005-03-10,3.922
2005-03-11,3.884
2005-03-12,3.847
2005-03-13,3.818
2005-03-14,3.789
2005-03-15,3.766
2005-03-16,3.748
2005-03-17,3.737
2005-03-18,3.734
2005-03-19,3.733
2005-03-20,3.735
2005-03-21,3.742
2005-03-22,3.755
2005-03-23,3.769
2005-03-24,3.776
2005-03-25,3.815
2005-03-26,3.881
2005-03-27,3.967
2005-03-28,4.16
2005-03-29,4.463
2005-03-30,4.566
2005-03-31,4.79
2005-04-01,4.931
2005-04-02,4.462
2005-04-03,3.923
2005-04-04,3.865
2005-04-05,4.059
2005-04-06,4.422
2005-04-07,4.767
2005-04-08,4.713
2005-04-09,4.475
2005-04-10,4.249
2005-04-11,4.101
2005-04-12,3.948
2005-04-13,3.841
2005-04-14,3.775
2005-04-15,3.726
2005-04-16,3.682
2005-04-17,3.655
2005-04-18,3.633
2005-04-19,3.613
2005-04-20,3.609
2005-04-21,3.685
2005-04-22,3.652
2005-04-23,3.627
2005-04-24,3.891
2005-04-25,4.164
2005-04-26,3.976
2005-04-27,4.084
2005-04-28,4.122
2005-04-29,3.93
2005-04-30,3.804
2005-05-01,3.738
2005-05-02,3.71
2005-05-03,3.749
2005-05-04,3.706
2005-05-05,3.655
2005-05-06,3.623
2005-05-07,3.62
2005-05-08,3.616
2005-05-09,3.59
2005-05-10,3.571
2005-05-11,3.559
2005-05-12,3.543
2005-05-13,3.5
2005-05-14,3.523
2005-05-15,3.589
2005-05-16,3.593
2005-05-17,3.58
2005-05-18,3.555
2005-05-19,3.537
2005-05-20,3.521
2005-05-21,3.466
2005-05-22,3.447
2005-05-23,3.443
2005-05-24,3.438
2005-05-25,3.434
2005-05-26,3.425
2005-05-27,3.4
2005-05-28,3.395
2005-05-29,3.396
2005-05-30,3.393
2005-05-31,3.384
2005-06-01,3.376
2005-06-02,3.362
2005-06-03,3.35
2005-06-04,3.347
2005-06-05,3.347
2005-06-06,3.347
2005-06-07,3.346
2005-06-08,3.344
2005-06-09,3.339
2005-06-10,3.338
2005-06-11,3.339
2005-06-12,3.342
2005-06-13,3.354
2005-06-14,3.413
2005-06-15,3.477
2005-06-16,3.48
2005-06-17,3.452
2005-06-18,3.44
2005-06-19,3.428
2005-06-20,3.407
2005-06-21,3.394
2005-06-22,3.378
2005-06-23,3.377
2005-06-24,3.355
2005-06-25,3.342
2005-06-26,3.334
2005-06-27,3.33
